,date,symbol,open,high,low,close,volume,adj_close
246,2021-12-23,MSFT,332.75,336.3900146484375,332.7300109863281,334.69000244140625,19617800,326.8822021484375
247,2021-12-27,MSFT,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,19947000,334.4612121582031
248,2021-12-28,MSFT,343.1499938964844,343.80999755859375,340.32000732421875,341.25,15661500,333.28924560546875
249,2021-12-29,MSFT,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,15042000,333.972900390625
250,2021-12-30,MSFT,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,15994500,331.4041748046875
251,2021-12-31,MSFT,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,18000800,328.4742431640625
252,2022-01-03,MSFT,335.3500061035156,338.0,329.7799987792969,334.75,28865100,326.9407958984375
253,2022-01-04,MSFT,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,32674300,321.3347473144531
254,2022-01-05,MSFT,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,40054300,308.9993896484375
255,2022-01-06,MSFT,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,39646100,306.5577392578125
256,2022-01-07,MSFT,314.1499938964844,316.5,310.0899963378906,314.0400085449219,32720000,306.7139892578125
257,2022-01-10,MSFT,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,44289500,306.9385681152344
258,2022-01-11,MSFT,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,29386800,307.632080078125
259,2022-01-12,MSFT,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,34372200,310.8453063964844
260,2022-01-13,MSFT,320.4700012207031,320.8800048828125,304.0,304.79998779296875,45366000,297.689453125
261,2022-01-14,MSFT,304.25,310.82000732421875,303.75,310.20001220703125,39846400,302.9635314941406
262,2022-01-18,MSFT,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,42333200,295.5896911621094
263,2022-01-19,MSFT,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,45933900,296.2538146972656
264,2022-01-20,MSFT,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,35380700,294.5641784667969
265,2022-01-21,MSFT,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,57984400,289.1240539550781
266,2022-01-24,MSFT,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,85731500,289.4561767578125
267,2022-01-25,MSFT,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,72848600,281.7599792480469
268,2022-01-26,MSFT,307.989990234375,308.5,293.0299987792969,296.7099914550781,90428900,289.7882080078125
269,2022-01-27,MSFT,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,53481300,292.84521484375
270,2022-01-28,MSFT,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,49743700,301.06878662109375
271,2022-01-31,MSFT,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,46444500,303.7253723144531
272,2022-02-01,MSFT,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,40950400,301.5571594238281
273,2022-02-02,MSFT,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,36636000,306.1474914550781
274,2022-02-03,MSFT,309.489990234375,311.2300109863281,299.9599914550781,301.25,43730000,294.2223205566406
275,2022-02-04,MSFT,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,35096500,298.8028869628906
276,2022-02-07,MSFT,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,28533300,293.9293518066406
277,2022-02-08,MSFT,301.25,305.55999755859375,299.95001220703125,304.55999755859375,32421200,297.4551086425781
278,2022-02-09,MSFT,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,31284700,303.9499816894531
279,2022-02-10,MSFT,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,45386200,295.32598876953125
280,2022-02-11,MSFT,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,39175600,288.1572265625
281,2022-02-14,MSFT,293.7699890136719,296.760009765625,291.3500061035156,295.0,36359500,288.1181640625
282,2022-02-15,MSFT,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,27058300,293.46051025390625
283,2022-02-16,MSFT,298.3699951171875,300.8699951171875,293.67999267578125,299.5,29982100,293.1180419921875
284,2022-02-17,MSFT,296.3599853515625,296.79998779296875,290.0,290.7300109863281,32461600,284.5348815917969
285,2022-02-18,MSFT,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,34264000,281.7945251464844
286,2022-02-22,MSFT,285.0,291.5400085449219,284.5,287.7200012207031,41736100,281.5889892578125
287,2022-02-23,MSFT,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,37811200,274.2977294921875
288,2022-02-24,MSFT,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,56989700,288.31256103515625
289,2022-02-25,MSFT,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,32546700,290.974609375
290,2022-02-28,MSFT,294.30999755859375,299.1400146484375,293.0,298.7900085449219,34627500,292.42315673828125
291,2022-03-01,MSFT,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,31217800,288.6649169921875
292,2022-03-02,MSFT,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,31873000,293.79327392578125
293,2022-03-03,MSFT,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,27314500,289.61431884765625
294,2022-03-04,MSFT,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,32356500,283.6833801269531
295,2022-03-07,MSFT,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,43157200,272.96673583984375
296,2022-03-08,MSFT,277.79998779296875,283.9599914550781,270.0,275.8500061035156,48159500,269.9719543457031
297,2022-03-09,MSFT,283.44000244140625,289.6000061035156,280.7799987792969,288.5,35204500,282.3523864746094
298,2022-03-10,MSFT,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,30628000,279.5043640136719
299,2022-03-11,MSFT,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,27209300,274.1020202636719
300,2022-03-14,MSFT,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,30660700,270.54937744140625
301,2022-03-15,MSFT,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,34245100,281.0312194824219
302,2022-03-16,MSFT,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,37826300,288.11688232421875
303,2022-03-17,MSFT,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,30816600,288.9291687011719
304,2022-03-18,MSFT,295.3699951171875,301.0,292.7300109863281,300.42999267578125,43390600,294.0281982421875
305,2022-03-21,MSFT,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,28351200,292.7852478027344
306,2022-03-22,MSFT,299.79998779296875,305.0,298.7699890136719,304.05999755859375,27599700,297.5807800292969
307,2022-03-23,MSFT,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,25715400,293.1081237792969
308,2022-03-24,MSFT,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,24484500,297.6199645996094
309,2022-03-25,MSFT,305.2300109863281,305.5,299.2900085449219,303.67999267578125,22566500,297.20892333984375
310,2022-03-28,MSFT,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,29578200,304.0793762207031
311,2022-03-29,MSFT,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,30393400,308.6889953613281
312,2022-03-30,MSFT,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,28163600,307.17193603515625
313,2022-03-31,MSFT,313.8999938964844,315.1400146484375,307.8900146484375,308.30999755859375,33422100,301.7402648925781
314,2022-04-01,MSFT,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,27110500,302.82659912109375
315,2022-04-04,MSFT,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,24289600,308.25836181640625
316,2022-04-05,MSFT,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,23156700,304.2554626464844
317,2022-04-06,MSFT,305.19000244140625,307.0,296.7099914550781,299.5,40110400,293.1180419921875
318,2022-04-07,MSFT,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,31411200,294.9481506347656
319,2022-04-08,MSFT,300.44000244140625,301.1199951171875,296.2799987792969,296.9700012207031,24361900,290.6418762207031
320,2022-04-11,MSFT,291.7900085449219,292.6099853515625,285.0,285.260009765625,34569300,279.1814880371094
321,2022-04-12,MSFT,289.239990234375,290.739990234375,280.489990234375,282.05999755859375,30966700,276.0496520996094
322,2022-04-13,MSFT,282.7300109863281,288.5799865722656,281.29998779296875,287.6199951171875,21907200,281.49114990234375
323,2022-04-14,MSFT,288.0899963378906,288.30999755859375,279.32000732421875,279.8299865722656,28221600,273.8670959472656
324,2022-04-18,MSFT,278.9100036621094,282.4599914550781,278.3399963378906,280.5199890136719,20778000,274.5424499511719
325,2022-04-19,MSFT,279.3800048828125,286.1700134277344,278.4100036621094,285.29998779296875,22297700,279.2205810546875
326,2022-04-20,MSFT,289.3999938964844,289.70001220703125,285.3699951171875,286.3599853515625,22906700,280.2579650878906
327,2022-04-21,MSFT,288.5799865722656,293.29998779296875,280.05999755859375,280.80999755859375,29454600,274.82623291015625
328,2022-04-22,MSFT,281.67999267578125,283.20001220703125,273.3800048828125,274.0299987792969,29405800,268.19073486328125
329,2022-04-25,MSFT,273.2900085449219,281.1099853515625,270.7699890136719,280.7200012207031,35678900,274.7381896972656
330,2022-04-26,MSFT,277.5,278.3599853515625,270.0,270.2200012207031,46518400,264.4619140625
331,2022-04-27,MSFT,282.1000061035156,290.9700012207031,279.1600036621094,283.2200012207031,63477700,277.1848449707031
332,2022-04-28,MSFT,285.19000244140625,290.9800109863281,281.4599914550781,289.6300048828125,33646600,283.45831298828125
333,2022-04-29,MSFT,288.6099853515625,289.8800048828125,276.5,277.5199890136719,37073900,271.6063537597656
334,2022-05-02,MSFT,277.7099914550781,284.94000244140625,276.2200012207031,284.4700012207031,35151100,278.40826416015625
335,2022-05-03,MSFT,283.9599914550781,284.1300048828125,280.1499938964844,281.7799987792969,25978600,275.7756042480469
336,2022-05-04,MSFT,282.5899963378906,290.8800048828125,276.7300109863281,289.9800109863281,33599300,283.80084228515625
337,2022-05-05,MSFT,285.5400085449219,286.3500061035156,274.3399963378906,277.3500061035156,43260400,271.4400329589844
338,2022-05-06,MSFT,274.80999755859375,279.25,271.2699890136719,274.7300109863281,37780300,268.87579345703125
339,2022-05-09,MSFT,270.05999755859375,272.3599853515625,263.32000732421875,264.5799865722656,47726000,258.9421081542969
340,2022-05-10,MSFT,271.69000244140625,273.75,265.07000732421875,269.5,39336400,263.75726318359375
341,2022-05-11,MSFT,265.67999267578125,271.3599853515625,259.29998779296875,260.54998779296875,48975900,254.9979248046875
342,2022-05-12,MSFT,257.69000244140625,259.8800048828125,250.02000427246094,255.35000610351562,51033800,249.9087677001953
343,2022-05-13,MSFT,257.3500061035156,263.0400085449219,255.35000610351562,261.1199951171875,34925100,255.55584716796875
344,2022-05-16,MSFT,259.9599914550781,265.82000732421875,255.77999877929688,261.5,32550900,255.92774963378906
345,2022-05-17,MSFT,266.1099853515625,268.3299865722656,262.4599914550781,266.82000732421875,28828800,261.1343994140625
346,2022-05-18,MSFT,263.0,263.6000061035156,252.77000427246094,254.0800018310547,31356000,249.24502563476562
347,2022-05-19,MSFT,253.89999389648438,257.6700134277344,251.8800048828125,253.13999938964844,32692300,248.32289123535156
348,2022-05-20,MSFT,257.239990234375,258.5400085449219,246.44000244140625,252.55999755859375,39199300,247.75392150878906
349,2022-05-23,MSFT,255.49000549316406,261.5,253.42999267578125,260.6499938964844,33175400,255.6899871826172
350,2022-05-24,MSFT,257.8900146484375,261.3299865722656,253.5,259.6199951171875,29043900,254.6796112060547
351,2022-05-25,MSFT,258.1400146484375,264.5799865722656,257.1300048828125,262.5199890136719,28547900,257.5244445800781
352,2022-05-26,MSFT,262.2699890136719,267.1099853515625,261.42999267578125,265.8999938964844,25002100,260.840087890625
353,2022-05-27,MSFT,268.4800109863281,273.3399963378906,267.55999755859375,273.239990234375,26910800,268.0404052734375
354,2022-05-31,MSFT,272.5299987792969,274.7699890136719,268.92999267578125,271.8699951171875,37827700,266.6964416503906
355,2022-06-01,MSFT,275.20001220703125,277.69000244140625,270.0400085449219,272.4200134277344,25292200,267.23602294921875
356,2022-06-02,MSFT,264.45001220703125,274.6499938964844,261.6000061035156,274.5799865722656,44008200,269.3548889160156
357,2022-06-03,MSFT,270.30999755859375,273.45001220703125,268.4100036621094,270.0199890136719,28059000,264.8816223144531
358,2022-06-06,MSFT,272.05999755859375,274.17999267578125,267.2200012207031,268.75,22400300,263.6358337402344
359,2022-06-07,MSFT,266.6400146484375,273.1300048828125,265.94000244140625,272.5,22860700,267.31451416015625
360,2022-06-08,MSFT,271.7099914550781,273.0,269.6099853515625,270.4100036621094,17372300,265.2643127441406
361,2022-06-09,MSFT,267.7799987792969,272.7099914550781,264.6300048828125,264.7900085449219,26439700,259.751220703125
362,2022-06-10,MSFT,260.5799865722656,260.5799865722656,252.52999877929688,252.99000549316406,31422800,248.17575073242188
363,2022-06-13,MSFT,245.11000061035156,249.02000427246094,241.52999877929688,242.25999450683594,46135800,237.64993286132812
364,2022-06-14,MSFT,243.86000061035156,245.74000549316406,241.50999450683594,244.49000549316406,28651500,239.83749389648438
365,2022-06-15,MSFT,248.30999755859375,255.3000030517578,246.4199981689453,251.75999450683594,33111700,246.96914672851562
366,2022-06-16,MSFT,245.97999572753906,247.4199981689453,243.02000427246094,244.97000122070312,33169200,240.30838012695312
367,2022-06-17,MSFT,244.6999969482422,250.5,244.02999877929688,247.64999389648438,43084800,242.93736267089844
368,2022-06-21,MSFT,250.25999450683594,254.75,249.50999450683594,253.74000549316406,29928300,248.91148376464844
369,2022-06-22,MSFT,251.88999938964844,257.1700134277344,250.3699951171875,253.1300048828125,25939900,248.31309509277344
370,2022-06-23,MSFT,255.57000732421875,259.3699951171875,253.6300048828125,258.8599853515625,25861400,253.93405151367188
371,2022-06-24,MSFT,261.80999755859375,267.9800109863281,261.7200012207031,267.70001220703125,33923200,262.60589599609375
372,2022-06-27,MSFT,268.2099914550781,268.29998779296875,263.2799987792969,264.8900146484375,24615100,259.8492736816406
373,2022-06-28,MSFT,263.9800109863281,266.9100036621094,256.32000732421875,256.4800109863281,27295500,251.59933471679688
374,2022-06-29,MSFT,257.5899963378906,261.9700012207031,255.75999450683594,260.260009765625,20069800,255.30740356445312
375,2022-06-30,MSFT,257.04998779296875,259.5299987792969,252.89999389648438,256.8299865722656,31730900,251.9426727294922
376,2022-07-01,MSFT,256.3900146484375,259.7699890136719,254.61000061035156,259.5799865722656,22837700,254.64028930664062
377,2022-07-05,MSFT,256.1600036621094,262.9800109863281,254.74000549316406,262.8500061035156,22941000,257.84808349609375
378,2022-07-06,MSFT,263.75,267.989990234375,262.3999938964844,266.2099914550781,23824400,261.14422607421875
379,2022-07-07,MSFT,265.1199951171875,269.05999755859375,265.0199890136719,268.3999938964844,20859900,263.2924499511719
380,2022-07-08,MSFT,264.7900085449219,268.1000061035156,263.2900085449219,267.6600036621094,19658800,262.5665588378906
381,2022-07-11,MSFT,265.6499938964844,266.5299987792969,262.17999267578125,264.510009765625,19455200,259.4765625
382,2022-07-12,MSFT,265.8800048828125,265.94000244140625,252.0399932861328,253.6699981689453,35868500,248.84280395507812
383,2022-07-13,MSFT,250.19000244140625,253.5500030517578,248.11000061035156,252.72000122070312,29497400,247.910888671875
384,2022-07-14,MSFT,250.57000732421875,255.13999938964844,245.94000244140625,254.0800018310547,25102800,249.24502563476562
385,2022-07-15,MSFT,255.72000122070312,260.3699951171875,254.77000427246094,256.7200012207031,29774100,251.8347625732422
386,2022-07-18,MSFT,259.75,260.8399963378906,253.3000030517578,254.25,20975000,249.41175842285156
387,2022-07-19,MSFT,257.5799865722656,259.7200012207031,253.67999267578125,259.5299987792969,25012600,254.59127807617188
388,2022-07-20,MSFT,259.8999938964844,264.8699951171875,258.9100036621094,262.2699890136719,22788300,257.2791442871094
389,2022-07-21,MSFT,259.7900085449219,264.8900146484375,257.0299987792969,264.8399963378906,22404700,259.80023193359375
390,2022-07-22,MSFT,265.239990234375,265.3299865722656,259.07000732421875,260.3599853515625,21881300,255.40554809570312
391,2022-07-25,MSFT,261.0,261.5,256.80999755859375,258.8299865722656,21056000,253.90457153320312
392,2022-07-26,MSFT,259.8599853515625,259.8800048828125,249.57000732421875,251.89999389648438,39348000,247.10647583007812
393,2022-07-27,MSFT,261.1600036621094,270.04998779296875,258.8500061035156,268.739990234375,45994000,263.6260070800781
394,2022-07-28,MSFT,269.75,277.8399963378906,267.8699951171875,276.4100036621094,33459300,271.15008544921875
395,2022-07-29,MSFT,277.70001220703125,282.0,276.6300048828125,280.739990234375,32152800,275.3976745605469
396,2022-08-01,MSFT,277.82000732421875,281.2799987792969,275.8399963378906,278.010009765625,21539600,272.7196350097656
397,2022-08-02,MSFT,276.0,277.8900146484375,272.3800048828125,274.82000732421875,22754200,269.59033203125
398,2022-08-03,MSFT,276.760009765625,283.5,276.6099853515625,282.4700012207031,23518900,277.09478759765625
399,2022-08-04,MSFT,281.79998779296875,283.79998779296875,280.1700134277344,283.6499938964844,18098700,278.2522888183594
400,2022-08-05,MSFT,279.1499938964844,283.6499938964844,278.67999267578125,282.9100036621094,16774600,277.5263977050781
401,2022-08-08,MSFT,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,18739200,274.9856872558594
402,2022-08-09,MSFT,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,23405200,276.9279479980469
403,2022-08-10,MSFT,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,24687800,283.65740966796875
404,2022-08-11,MSFT,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,20065900,281.5581359863281
405,2022-08-12,MSFT,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,22619700,286.3551330566406
406,2022-08-15,MSFT,291.0,294.17999267578125,290.1099853515625,293.4700012207031,18085700,287.8854675292969
407,2022-08-16,MSFT,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,18102900,287.1399230957031
408,2022-08-17,MSFT,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,18253400,286.3829040527344
409,2022-08-18,MSFT,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,17186200,285.25238037109375
410,2022-08-19,MSFT,288.8999938964844,289.25,285.55999755859375,286.1499938964844,20570000,281.300537109375
411,2022-08-22,MSFT,282.0799865722656,282.4599914550781,277.2200012207031,277.75,25061100,273.04290771484375
412,2022-08-23,MSFT,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,17527400,271.7550964355469
413,2022-08-24,MSFT,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,18137000,271.1160888671875
414,2022-08-25,MSFT,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,16583400,274.1242980957031
415,2022-08-26,MSFT,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,27549300,263.546630859375
416,2022-08-29,MSFT,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,20338500,260.7350769042969
417,2022-08-30,MSFT,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,22767100,258.5133972167969
418,2022-08-31,MSFT,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,24791800,257.0387878417969
419,2022-09-01,MSFT,258.8699951171875,260.8900146484375,255.41000366210938,260.3999938964844,23263400,255.9869384765625
420,2022-09-02,MSFT,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,22855400,251.7205047607422
421,2022-09-06,MSFT,256.20001220703125,257.8299865722656,251.94000244140625,253.25,21328200,248.95811462402344
422,2022-09-07,MSFT,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,24126700,253.71612548828125
423,2022-09-08,MSFT,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,20319900,254.13880920410156
424,2022-09-09,MSFT,260.5,265.2300109863281,260.2900085449219,264.4599914550781,22084700,259.9781494140625
425,2022-09-12,MSFT,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,18747700,262.13104248046875
426,2022-09-13,MSFT,258.8399963378906,260.3999938964844,251.58999633789062,251.99000549316406,33353300,247.71946716308594
427,2022-09-14,MSFT,253.52999877929688,254.22999572753906,249.86000061035156,252.22000122070312,23913000,247.94557189941406
428,2022-09-15,MSFT,249.77000427246094,251.39999389648438,244.02000427246094,245.3800048828125,31530900,241.2215118408203
429,2022-09-16,MSFT,244.25999450683594,245.3000030517578,242.05999755859375,244.74000549316406,39791800,240.59234619140625
430,2022-09-19,MSFT,242.47000122070312,245.13999938964844,240.85000610351562,244.52000427246094,26826900,240.37608337402344
431,2022-09-20,MSFT,242.07000732421875,243.50999450683594,239.63999938964844,242.4499969482422,26660300,238.34115600585938
432,2022-09-21,MSFT,244.27000427246094,247.66000366210938,238.89999389648438,238.9499969482422,28625600,234.9004669189453
433,2022-09-22,MSFT,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753906,31061200,236.89605712890625
434,2022-09-23,MSFT,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,34176000,233.887939453125
435,2022-09-26,MSFT,237.0500030517578,241.4499969482422,236.89999389648438,237.4499969482422,27694200,233.42588806152344
436,2022-09-27,MSFT,239.97999572753906,241.8000030517578,234.5,236.41000366210938,27018700,232.40350341796875
437,2022-09-28,MSFT,236.80999755859375,242.3300018310547,234.72999572753906,241.07000732421875,29029700,236.98452758789062
438,2022-09-29,MSFT,238.88999938964844,239.9499969482422,234.41000366210938,237.5,27484200,233.4750213623047
439,2022-09-30,MSFT,238.2899932861328,240.5399932861328,232.72999572753906,232.89999389648438,35694800,228.9530029296875
440,2022-10-03,MSFT,235.41000366210938,241.61000061035156,234.66000366210938,240.74000549316406,28880400,236.66014099121094
441,2022-10-04,MSFT,245.08999633789062,250.36000061035156,244.97999572753906,248.8800048828125,34888400,244.6621856689453
442,2022-10-05,MSFT,245.99000549316406,250.5800018310547,244.10000610351562,249.1999969482422,20347100,244.9767303466797
443,2022-10-06,MSFT,247.92999267578125,250.33999633789062,246.0800018310547,246.7899932861328,20239900,242.6075897216797
444,2022-10-07,MSFT,240.89999389648438,241.32000732421875,233.1699981689453,234.24000549316406,37769600,230.27029418945312
445,2022-10-10,MSFT,233.0500030517578,234.55999755859375,226.72999572753906,229.25,29743600,225.3648681640625
446,2022-10-11,MSFT,227.6199951171875,229.05999755859375,224.11000061035156,225.41000366210938,30474000,221.5899200439453
447,2022-10-12,MSFT,225.39999389648438,227.86000061035156,223.9600067138672,225.75,21903900,221.9241943359375
448,2022-10-13,MSFT,219.85000610351562,236.10000610351562,219.1300048828125,234.24000549316406,42551800,230.27029418945312
449,2022-10-14,MSFT,235.5399932861328,237.24000549316406,228.33999633789062,228.55999755859375,30198600,224.68653869628906
450,2022-10-17,MSFT,235.82000732421875,238.9600067138672,235.13999938964844,237.52999877929688,28142300,233.50454711914062
451,2022-10-18,MSFT,243.24000549316406,243.92999267578125,235.3699951171875,238.5,26329600,234.4580841064453
452,2022-10-19,MSFT,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753906,19985700,232.47232055664062
453,2022-10-20,MSFT,235.77000427246094,241.30999755859375,234.8699951171875,236.14999389648438,21811000,232.1479034423828
454,2022-10-21,MSFT,234.74000549316406,243.0,234.5,242.1199951171875,26299700,238.01673889160156
455,2022-10-24,MSFT,243.75999450683594,247.83999633789062,241.3000030517578,247.25,24911200,243.059814453125
456,2022-10-25,MSFT,247.25999450683594,251.0399932861328,245.8300018310547,250.66000366210938,34775500,246.41201782226562
457,2022-10-26,MSFT,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,82543200,227.39979553222656
458,2022-10-27,MSFT,231.0399932861328,233.69000244140625,225.77999877929688,226.75,40424600,222.90721130371094
459,2022-10-28,MSFT,226.24000549316406,236.60000610351562,226.0500030517578,235.8699951171875,40647700,231.87265014648438
460,2022-10-31,MSFT,233.75999450683594,234.9199981689453,231.14999389648438,232.1300048828125,28357300,228.19602966308594
461,2022-11-01,MSFT,234.60000610351562,235.74000549316406,227.3300018310547,228.1699981689453,30592300,224.30316162109375
462,2022-11-02,MSFT,229.4600067138672,231.3000030517578,220.0399932861328,220.10000610351562,38407000,216.36993408203125
463,2022-11-03,MSFT,220.08999633789062,220.41000366210938,213.97999572753906,214.25,36633900,210.6190643310547
464,2022-11-04,MSFT,217.5500030517578,221.58999633789062,213.42999267578125,221.38999938964844,36789100,217.6380615234375
465,2022-11-07,MSFT,221.99000549316406,228.41000366210938,221.27999877929688,227.8699951171875,33498000,224.0082244873047
466,2022-11-08,MSFT,228.6999969482422,231.64999389648438,225.83999633789062,228.8699951171875,28192500,224.99130249023438
467,2022-11-09,MSFT,227.3699951171875,228.6300048828125,224.3300018310547,224.50999450683594,27852900,220.70516967773438
468,2022-11-10,MSFT,235.42999267578125,243.3300018310547,235.0,242.97999572753906,46268000,238.8621826171875
469,2022-11-11,MSFT,242.99000549316406,247.99000549316406,241.92999267578125,247.11000061035156,34620200,242.92214965820312
470,2022-11-14,MSFT,241.99000549316406,243.91000366210938,239.2100067138672,241.5500030517578,31123300,237.45639038085938
471,2022-11-15,MSFT,245.66000366210938,247.0,240.02999877929688,241.97000122070312,31390100,237.86927795410156
472,2022-11-16,MSFT,242.7899932861328,243.8000030517578,240.4199981689453,241.72999572753906,24093300,238.30303955078125
473,2022-11-17,MSFT,237.77999877929688,243.25,237.6300048828125,241.67999267578125,23123500,238.2537384033203
474,2022-11-18,MSFT,243.50999450683594,243.74000549316406,239.02999877929688,241.22000122070312,27613500,237.80026245117188
475,2022-11-21,MSFT,241.42999267578125,244.6699981689453,241.19000244140625,242.0500030517578,26394700,238.61851501464844
476,2022-11-22,MSFT,243.58999633789062,245.30999755859375,240.7100067138672,245.02999877929688,19665700,241.55625915527344
477,2022-11-23,MSFT,245.11000061035156,248.27999877929688,244.27000427246094,247.5800018310547,19508500,244.0701141357422
478,2022-11-25,MSFT,247.30999755859375,248.6999969482422,246.72999572753906,247.49000549316406,9200800,243.98138427734375
479,2022-11-28,MSFT,246.0800018310547,246.64999389648438,240.8000030517578,241.75999450683594,24778200,238.33261108398438
480,2022-11-29,MSFT,241.39999389648438,242.7899932861328,238.2100067138672,240.3300018310547,17956300,236.9228973388672
481,2022-11-30,MSFT,240.57000732421875,255.3300018310547,239.86000061035156,255.13999938964844,47594200,251.52291870117188
482,2022-12-01,MSFT,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,26041500,251.07931518554688
483,2022-12-02,MSFT,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246094,21528500,251.40463256835938
484,2022-12-05,MSFT,252.00999450683594,253.82000732421875,248.05999755859375,250.1999969482422,23435300,246.6529541015625
485,2022-12-06,MSFT,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,22463700,241.64495849609375
486,2022-12-07,MSFT,244.8300018310547,246.16000366210938,242.2100067138672,244.3699951171875,20481500,240.9055938720703
487,2022-12-08,MSFT,244.83999633789062,248.74000549316406,243.05999755859375,247.39999389648438,22611800,243.8926544189453
488,2022-12-09,MSFT,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,20609700,241.94070434570312
489,2022-12-12,MSFT,247.4499969482422,252.5399932861328,247.1699981689453,252.50999450683594,30665100,248.93023681640625
490,2022-12-13,MSFT,261.69000244140625,263.9200134277344,253.07000732421875,256.9200134277344,42196900,253.27769470214844
491,2022-12-14,MSFT,257.1300048828125,262.5899963378906,254.30999755859375,257.2200012207031,35410900,253.5734405517578
